original_term_id	slim_term_id
DOID:11839	DOID:162
DOID:3017	DOID:162
DOID:5176	DOID:162
DOID:4066	DOID:162
DOID:7049	DOID:162
DOID:8149	DOID:162
DOID:5546	DOID:162
DOID:12342	DOID:162
DOID:3216	DOID:162
DOID:170	DOID:162
DOID:7994	DOID:162
DOID:5041	DOID:162
DOID:4547	DOID:162
DOID:7598	DOID:162
DOID:3742	DOID:162
DOID:4685	DOID:162
DOID:0050744	DOID:162
DOID:0081039	DOID:162
DOID:1240	DOID:162
DOID:1800	DOID:162
DOID:14110	DOID:162
DOID:3716	DOID:162
DOID:0050865	DOID:162
DOID:0070324	DOID:162
DOID:0060061	DOID:162
DOID:518	DOID:162
DOID:8923	DOID:162
DOID:5233	DOID:162
DOID:0080166	DOID:162
DOID:4791	DOID:162
DOID:1614	DOID:162
DOID:8340	DOID:162
DOID:7646	DOID:162
DOID:6228	DOID:162
DOID:5744	DOID:162
DOID:8150	DOID:162
DOID:6276	DOID:162
DOID:11809	DOID:162
DOID:0111344	DOID:162
DOID:7531	DOID:162
DOID:5826	DOID:162
DOID:3068	DOID:162
DOID:4160	DOID:162
DOID:4908	DOID:162
DOID:8969	DOID:162
DOID:6086	DOID:162
DOID:3594	DOID:162
DOID:5150	DOID:162
DOID:4432	DOID:162
DOID:4813	DOID:162
DOID:3869	DOID:162
DOID:1791	DOID:162
DOID:4111	DOID:162
DOID:8602	DOID:162
DOID:4829	DOID:162
DOID:8243	DOID:162
DOID:1909	DOID:162
DOID:6170	DOID:162
DOID:201	DOID:162
DOID:4869	DOID:162
DOID:0080355	DOID:162
DOID:8097	DOID:162
DOID:0050671	DOID:162
DOID:0050803	DOID:162
DOID:0080375	DOID:162
DOID:6996	DOID:162
DOID:7408	DOID:162
DOID:4023	DOID:162
DOID:6554	DOID:162
DOID:0050866	DOID:162
DOID:8193	DOID:162
DOID:6446	DOID:162
DOID:4917	DOID:162
DOID:6270	DOID:162
DOID:4545	DOID:162
DOID:6760	DOID:162
DOID:0081253	DOID:162
DOID:7522	DOID:162
DOID:8368	DOID:162
DOID:4679	DOID:162
DOID:7915	DOID:162
DOID:3842	DOID:162
DOID:5747	DOID:162
DOID:4860	DOID:162
